ticker,Date,PC0,PC1
AAME,2025-06-20,1.66375353873273,-0.0633402254074276
AAME,2025-06-23,1.99622895365764,0.0071575881994456
AAME,2025-06-24,1.134843971801312,0.004195440854038
AAME,2025-06-25,-0.574350462737133,0.0183577697311408
AAME,2025-06-26,-0.574512962196628,-0.0113964886657937
AAME,2025-06-27,-0.7328239700229002,-0.0039538340291588
AAME,2025-06-30,-0.3884292215343797,0.0228845846706362
AAME,2025-07-01,2.1324138114679334,0.0341714639269731
AAME,2025-07-02,1.6460525326991733,-0.020408638936868
AAME,2025-07-03,-0.3461325698715264,0.0287277361185943
AAME,2025-07-07,-0.3234079153406406,-0.0212727082594303
AAME,2025-07-08,-0.4860314901268661,-0.0531111262607364
AAME,2025-07-09,-0.6280088475869804,-0.0384154422348493
AAME,2025-07-10,-0.9402599626182055,-0.1169973324906775
AAME,2025-07-11,-0.7955672999367208,-0.1083395017872445
AAME,2025-07-14,-1.347329522945651,-0.0582868609276231
AAME,2025-07-15,-1.1734866258235326,-0.0746063778706935
AAME,2025-07-16,-0.5811065854995952,-0.0911673447215757
AAME,2025-07-17,1.410116690983949,0.0606164069308812
AAME,2025-07-18,-0.8443645670640613,0.0386639717231546
AAME,2025-07-21,-0.8229663373549273,0.0794188341744095
AAME,2025-07-22,-0.6591592314201302,0.0057912845453138
AAME,2025-07-23,-0.6369193365124561,0.0516652365254903
AAME,2025-07-24,-0.3460198809765365,0.0171843079752139
AAME,2025-07-25,-0.7739402356133305,0.0074649652759021
AAME,2025-07-28,-0.0119299717950693,-0.0767125948209468
AAME,2025-07-29,0.8780337656570064,-0.0721358041734654
AAME,2025-07-30,2.14666185703462,-0.1045367253417154
AAME,2025-07-31,-0.3774441971670111,-0.0090650709021894
AAME,2025-08-01,1.8716296146523137,-0.1212209556186671
AAME,2025-08-04,-0.1867235255420043,0.016702178435964
AAME,2025-08-05,-0.7255439708796674,-0.0071545292627278
AAME,2025-08-06,-0.7445964137115937,-0.0026840973805347
AAME,2025-08-07,-0.7324141802521047,-0.0106114920196889
AAME,2025-08-08,-0.4094624501201238,0.0153660517386572
AAME,2025-08-11,-0.2250278514740073,-0.0857808660090714
AAME,2025-08-12,1.737726216180261,-0.1007169260891618
AAME,2025-08-13,-0.3761278398343192,0.0401275242940534
AAME,2025-08-14,2.1729390173943406,0.1271939411811307
AAME,2025-08-15,0.6117952620400379,0.1650817483204623
AAME,2025-08-18,1.0095312233415383,0.1094629279638694
AAME,2025-08-19,-0.0910289465221802,0.2454391954969681
AAME,2025-08-20,-0.253011603579829,0.1025012380042591
AAME,2025-08-21,-0.5625041913637784,-0.0109714713581343
AAME,2025-08-22,-1.2506529887797506,0.0330836288714313
AAME,2025-08-25,0.5774788229626814,-0.0078412115283447
AAME,2025-08-26,-1.4107491166405086,0.0564048739704238
AAME,2025-08-27,-0.6571710057613873,-0.0169352728316887
AAON,2025-06-20 00:00:00,-0.7766285523304803,-0.0161856493093927
AAON,2025-06-23 00:00:00,-0.6065751593478979,-0.0095109420631839
AAON,2025-06-24 00:00:00,1.4442980061970303,0.0062755951076646
AAON,2025-06-25 00:00:00,1.0108642742353262,-0.0131763501754137
AAON,2025-06-26 00:00:00,1.895348965579688,-0.0100977611705816
AAON,2025-06-27 00:00:00,1.5516985610608465,0.01336108966292
AAON,2025-06-30 00:00:00,-1.1878500774875835,-0.0038450869077146
AAON,2025-07-01 00:00:00,0.4463469731121467,0.0160113938106681
AAON,2025-07-02 00:00:00,-0.7470497950420144,0.0043075623968787
AAON,2025-07-03 00:00:00,-1.3232732034017898,-0.003242512157717
AAON,2025-07-07 00:00:00,-0.0792650763408634,-0.0354848042870732
AAON,2025-07-08 00:00:00,-0.405104160540399,0.0184216056747559
AAON,2025-07-09 00:00:00,0.6113816490800825,0.0210783441510068
AAON,2025-07-10 00:00:00,1.943463140267181,0.0586773907472
AAON,2025-07-11 00:00:00,1.0220606549824265,-0.035225769012414
AAON,2025-07-14 00:00:00,-0.1139655745134014,-0.0450613722759198
AAON,2025-07-15 00:00:00,-0.715940911234264,-0.0238339083896809
AAON,2025-07-16 00:00:00,-0.2877924382598616,-0.0209515147635633
AAON,2025-07-17 00:00:00,-0.6176054174041593,0.0698671658367359
AAON,2025-07-18 00:00:00,1.05404976232822,-0.001645416609211
AAON,2025-07-21 00:00:00,-0.7210746686969676,-0.0509085065633336
AAON,2025-07-22 00:00:00,-0.0400669853483638,-0.0016444540728368
AAON,2025-07-23 00:00:00,0.2398893237614615,0.0371050461162548
AAON,2025-07-24 00:00:00,-1.269758365276646,-0.0203801408940174
AAON,2025-07-25 00:00:00,0.307363704564966,0.0894245696402175
AAON,2025-07-28 00:00:00,-0.3421194184342919,0.0161022560109724
AAON,2025-07-29 00:00:00,-0.8818372573363101,-0.0159603670161779
AAON,2025-07-30 00:00:00,0.0888208614194143,-0.0087977714931873
AAON,2025-07-31 00:00:00,1.4227911094202916,0.0383888489487643
AAON,2025-08-01 00:00:00,0.9474662680539222,-0.0248390920915407
AAON,2025-08-04 00:00:00,-1.163274265379368,-0.007348053958587
AAON,2025-08-05 00:00:00,-1.198831593881737,0.0099484344082088
AAON,2025-08-06 00:00:00,-0.6573879678563629,-0.032688341355921
AAON,2025-08-07 00:00:00,0.2161063500752837,0.0075448058233664
AAON,2025-08-08 00:00:00,1.3973464026740303,-0.0398077937266274
AAON,2025-08-11 00:00:00,2.237109071363037,-0.1485674354240799
AAON,2025-08-12 00:00:00,0.2514592883248545,0.1363518368924389
AAON,2025-08-13 00:00:00,0.1474886326265731,0.0922995576094336
AAON,2025-08-14 00:00:00,-0.5806822976927599,-0.0461855571497358
AAON,2025-08-15 00:00:00,-0.6145890266006232,-0.0543066661723159
AAON,2025-08-18 00:00:00,-0.7557785994994981,0.0214657397960117
AAON,2025-08-19 00:00:00,-0.5714766983215395,0.0042295551595166
AAON,2025-08-20 00:00:00,-0.9003277321750928,-0.0466800921314276
AAON,2025-08-21 00:00:00,-0.7781277470607683,-0.0092315632840698
AAON,2025-08-22 00:00:00,-0.2388089132142094,0.0704760161860547
AAON,2025-08-25 00:00:00,-0.1987269127260776,-0.0222034939377645
AAON,2025-08-26 00:00:00,0.4071754771900581,0.0159266485895906
AAON,2025-08-27 00:00:00,-0.8686096609135108,0.0005469538248229
AAPL,2025-06-20 00:00:00,2.16028054111921,0.0111858977671418
AAPL,2025-06-23 00:00:00,0.1538700229076177,0.0052414822890595
AAPL,2025-06-24 00:00:00,-0.0085238552240064,-0.0040762993476396
AAPL,2025-06-25 00:00:00,-0.6392698731925183,0.0035103041942904
AAPL,2025-06-26 00:00:00,-0.1422582688576208,-0.0048269201964367
AAPL,2025-06-27 00:00:00,0.7490456692497851,-0.0079741208155398
AAPL,2025-06-30 00:00:00,1.2308544423435352,0.0126139261169385
AAPL,2025-07-01 00:00:00,0.8794084497559401,0.017029800648189
AAPL,2025-07-02 00:00:00,0.1959422878018454,0.0350607138127713
AAPL,2025-07-03 00:00:00,-1.2536141686698874,0.0256553954122176
AAPL,2025-07-07 00:00:00,-0.6585170096577356,-0.004037690804289
AAPL,2025-07-08 00:00:00,-0.923258871836861,-0.0023506501382084
AAPL,2025-07-09 00:00:00,-0.4687522621444366,-0.0021591476444002
AAPL,2025-07-10 00:00:00,-0.4861467294786065,-0.0011401901662064
AAPL,2025-07-11 00:00:00,-0.6393144424250534,-0.0130990690665725
AAPL,2025-07-14 00:00:00,-0.6869146030033202,-0.0245050604795669
AAPL,2025-07-15 00:00:00,-0.3271230055155807,-0.0143930454972465
AAPL,2025-07-16 00:00:00,1.1253929314462816,-0.0107398944906201
AAPL,2025-07-17 00:00:00,0.9882400919306176,-0.0134812839379345
AAPL,2025-07-18 00:00:00,1.1919523498207123,-0.0062654671468519
AAPL,2025-07-21 00:00:00,1.2905447332107671,-0.000585258728778
AAPL,2025-07-22 00:00:00,0.0889466508112362,0.0079650341721749
AAPL,2025-07-23 00:00:00,-0.0953300383615494,-0.0009697787150658
AAPL,2025-07-24 00:00:00,-0.9867157661743998,-0.0047716293156387
AAPL,2025-07-25 00:00:00,-1.8807840888067944,-0.0047037029970188
AAPL,2025-07-28 00:00:00,-1.5463074926616307,-0.0066852674585617
AAPL,2025-07-29 00:00:00,1.1434335585719584,-0.0260974183727646
AAPL,2025-07-30 00:00:00,0.173442327393259,-0.0314264992054701
AAPL,2025-07-31 00:00:00,2.1980177407250183,-0.0345648273771403
AAPL,2025-08-01 00:00:00,1.902782710441804,-0.0559738536039061
AAPL,2025-08-04 00:00:00,0.5590333789485322,-0.032236372907794
AAPL,2025-08-05 00:00:00,-0.7155631162970533,-0.0290456330095838
AAPL,2025-08-06 00:00:00,1.158690727237737,0.0381928355282019
AAPL,2025-08-07 00:00:00,0.5835974304373236,0.0551801560303295
AAPL,2025-08-08 00:00:00,1.2045374466455872,0.0857981057658169
AAPL,2025-08-11 00:00:00,-0.8544916648329961,0.0452487561678306
AAPL,2025-08-12 00:00:00,-0.8124953316277082,0.045534459919248
